timestamp,open,high,low,close,volume
2025-10-06 15:15:00,124733.0,125420.6,124731.0,125175.0,114.79884345
2025-10-06 15:30:00,125175.0,125290.1,124972.6,125088.8,62.33144802
2025-10-06 15:45:00,125088.8,125245.9,124986.4,124999.8,41.68353072
2025-10-06 16:00:00,124999.8,125088.2,124790.2,124861.2,108.67531213
2025-10-06 16:15:00,124865.9,125023.9,124849.0,124880.1,39.8152985
2025-10-06 16:30:00,124879.0,125240.0,124875.0,125232.8,40.94650226
2025-10-06 16:45:00,125232.8,125537.8,125100.0,125459.5,91.17092157
2025-10-06 17:00:00,125459.6,125635.1,125324.6,125440.9,158.7243648
2025-10-06 17:15:00,125441.0,125832.0,125402.7,125645.9,140.8157883
2025-10-06 17:30:00,125646.0,125709.0,125117.4,125159.4,84.13759001
2025-10-06 17:45:00,125159.4,125489.4,125128.0,125286.4,67.09729964
2025-10-06 18:00:00,125286.5,125300.0,125040.0,125242.9,64.38603613
2025-10-06 18:15:00,125242.9,125378.0,125132.1,125219.1,27.13980201
2025-10-06 18:30:00,125220.2,125482.0,125201.0,125445.9,26.12573968
2025-10-06 18:45:00,125445.9,126200.0,125425.0,126012.4,276.96366824
2025-10-06 19:00:00,126017.0,126127.9,125626.4,125648.1,116.16357805
2025-10-06 19:15:00,125648.1,125874.6,125428.6,125674.0,65.92545984
2025-10-06 19:30:00,125675.0,125787.2,125244.6,125402.9,139.9572985
2025-10-06 19:45:00,125403.0,125500.0,125284.3,125411.0,139.01497729
2025-10-06 20:00:00,125410.1,125552.7,125302.0,125360.0,39.92081207
2025-10-06 20:15:00,125359.1,125359.1,125028.6,125128.1,62.09498551
2025-10-06 20:30:00,125128.0,125331.4,125082.1,125204.9,39.821785
2025-10-06 20:45:00,125204.9,125318.8,125167.1,125221.4,30.59475112
2025-10-06 21:00:00,125219.0,125279.9,125062.7,125062.8,35.50504901
2025-10-06 21:15:00,125062.7,125062.8,124517.8,124806.9,149.20071932
2025-10-06 21:30:00,124807.0,125022.4,124629.6,125022.1,63.10546445
2025-10-06 21:45:00,125021.9,125119.0,124871.8,125118.9,29.01345255
2025-10-06 22:00:00,125119.0,125297.9,125000.1,125167.0,32.69043048
2025-10-06 22:15:00,125167.0,125297.9,125144.1,125187.5,14.75111302
2025-10-06 22:30:00,125187.5,125193.6,124782.0,124905.1,30.75447456
2025-10-06 22:45:00,124905.8,125129.7,124903.6,125035.0,23.57527578
2025-10-06 23:00:00,125039.4,125111.9,124855.0,124866.5,18.07336698
2025-10-06 23:15:00,124866.6,124876.0,124682.0,124850.0,20.36255236
2025-10-06 23:30:00,124850.1,124883.1,124750.0,124772.8,26.73256314
2025-10-06 23:45:00,124772.8,124784.0,124635.0,124673.0,51.29873061
2025-10-07 00:00:00,124674.9,124850.0,124628.0,124770.7,36.59054123
2025-10-07 00:15:00,124770.8,124861.3,124652.7,124691.1,27.50877437
2025-10-07 00:30:00,124691.0,124888.0,124600.1,124883.4,29.67829038
2025-10-07 00:45:00,124888.0,124930.8,124767.8,124899.1,34.13462102
2025-10-07 01:00:00,124899.0,125091.4,124877.0,124900.3,23.14115013
2025-10-07 01:15:00,124900.1,124900.1,124452.3,124712.0,115.94221952
2025-10-07 01:30:00,124712.1,124806.0,124543.0,124805.1,35.10038058
2025-10-07 01:45:00,124805.0,124805.0,124584.4,124711.0,19.67614901
2025-10-07 02:00:00,124711.0,124711.0,124584.4,124584.5,28.3597866
2025-10-07 02:15:00,124584.5,124618.0,124132.4,124560.0,133.11325997
2025-10-07 02:30:00,124560.0,124627.4,124396.8,124473.7,19.037132
2025-10-07 02:45:00,124473.6,124552.9,124252.4,124252.5,61.04338861
2025-10-07 03:00:00,124252.4,124576.1,124252.4,124478.8,38.45679697
2025-10-07 03:15:00,124478.8,124478.8,124118.2,124150.9,87.89738168
2025-10-07 03:30:00,124151.0,124293.6,124089.1,124271.9,39.88318702
2025-10-07 03:45:00,124272.0,124333.0,124245.6,124329.7,17.22495476
2025-10-07 04:00:00,124329.6,124329.7,124132.9,124180.8,31.56184505
2025-10-07 04:15:00,124180.9,124428.2,124107.0,124418.3,39.72724735
2025-10-07 04:30:00,124418.4,124660.0,124394.4,124596.7,55.20239487
2025-10-07 04:45:00,124596.8,124601.7,124489.1,124490.4,36.97114468
2025-10-07 05:00:00,124490.5,124528.0,124238.5,124468.9,63.35412025
2025-10-07 05:15:00,124468.9,124567.0,124357.2,124471.1,45.11922693
2025-10-07 05:30:00,124471.2,124642.7,124429.3,124528.9,53.24683459
2025-10-07 05:45:00,124529.0,124564.8,124279.2,124404.0,66.51064884
2025-10-07 06:00:00,124404.0,124463.0,124289.0,124292.0,38.91348867
2025-10-07 06:15:00,124292.9,124315.2,123866.0,123891.0,175.69322665
2025-10-07 06:30:00,123891.0,124012.7,123794.2,123863.9,97.85767685
2025-10-07 06:45:00,123863.9,123988.8,123800.9,123895.2,60.78803391
2025-10-07 07:00:00,123895.3,124044.0,123828.0,123832.9,36.56787839
2025-10-07 07:15:00,123832.8,123871.2,123633.0,123871.2,69.27979742
2025-10-07 07:30:00,123871.2,123871.2,123566.4,123691.2,88.55626653
2025-10-07 07:45:00,123691.2,123696.1,123564.0,123676.1,40.22122243
2025-10-07 08:00:00,123676.1,123703.2,123506.8,123556.0,70.30531866
2025-10-07 08:15:00,123556.0,123721.1,123323.8,123640.7,121.00086897
2025-10-07 08:30:00,123640.7,123818.2,123439.3,123818.2,47.49891301
2025-10-07 08:45:00,123818.1,123987.2,123750.6,123859.1,52.65383187
2025-10-07 09:00:00,123859.1,124183.9,123857.1,124123.2,58.98922532
2025-10-07 09:15:00,124123.2,124161.6,124008.8,124101.5,37.81369087
2025-10-07 09:30:00,124101.6,124242.3,124083.8,124083.8,62.2581543
2025-10-07 09:45:00,124083.8,124200.0,124076.1,124109.3,22.13573983
2025-10-07 10:00:00,124109.3,124351.2,124017.6,124339.2,43.6753631
2025-10-07 10:15:00,124339.3,124404.0,124231.2,124264.7,72.24356226
2025-10-07 10:30:00,124264.8,124365.4,124224.0,124305.7,33.55023363
2025-10-07 10:45:00,124305.7,124349.0,124236.2,124279.2,17.07026527
2025-10-07 11:00:00,124279.2,124312.8,124171.3,124180.8,27.26588281
2025-10-07 11:15:00,124180.7,124389.6,124180.7,124383.9,33.77366207
2025-10-07 11:30:00,124383.9,124480.1,124272.2,124368.0,52.87089273
2025-10-07 11:45:00,124368.0,124513.1,124360.8,124447.1,66.13794165
2025-10-07 12:00:00,124447.1,124524.8,124403.9,124440.0,28.15462599
2025-10-07 12:15:00,124440.1,124476.0,124356.0,124435.1,39.31386722
2025-10-07 12:30:00,124435.2,124589.0,124320.3,124588.9,58.68299431
2025-10-07 12:45:00,124589.0,125139.2,124588.9,124913.4,160.17740819
2025-10-07 13:00:00,124913.4,125053.6,124728.1,124732.1,53.40995211
2025-10-07 13:15:00,124732.0,124824.0,124628.7,124809.2,34.39697048
2025-10-07 13:30:00,124809.1,124815.4,123649.9,123791.9,297.27577319
2025-10-07 13:45:00,123792.0,123952.8,123386.5,123895.3,214.82634901
2025-10-07 14:00:00,123895.3,124011.0,122755.0,122839.7,261.17105446
2025-10-07 14:15:00,122838.6,123327.4,122770.9,122907.8,121.79883534
2025-10-07 14:30:00,122907.9,123049.8,122590.7,122829.5,90.36475751
2025-10-07 14:45:00,122829.5,123016.4,122578.5,122741.9,127.04661158
2025-10-07 15:00:00,122742.0,122878.0,121701.1,121949.0,360.70360842
2025-10-07 15:15:00,121949.1,122380.0,121849.2,122094.2,145.17236766
2025-10-07 15:30:00,122094.2,122142.0,121182.7,121711.0,315.76901165
2025-10-07 15:45:00,121712.0,121893.0,121334.0,121859.5,259.43650846
2025-10-07 16:00:00,121859.6,121887.9,121415.9,121559.0,106.87627487
2025-10-07 16:15:00,121558.0,121674.0,120824.1,121160.5,235.23177284
2025-10-07 16:30:00,121161.9,121850.0,121138.0,121775.4,114.4934501
2025-10-07 16:45:00,121775.5,122099.9,121640.1,121694.9,132.48520652
2025-10-07 17:00:00,121694.9,121838.6,121352.1,121485.0,92.12852468
2025-10-07 17:15:00,121484.1,121571.9,121240.0,121316.9,49.05655645
2025-10-07 17:30:00,121316.9,121449.9,121169.4,121430.0,30.71642501
2025-10-07 17:45:00,121429.9,121602.0,121109.0,121149.9,67.13978301
2025-10-07 18:00:00,121149.9,121314.9,120880.7,121192.1,155.51320877
2025-10-07 18:15:00,121192.0,121225.0,120592.0,120755.8,209.8538953
2025-10-07 18:30:00,120755.9,120928.0,120620.0,120804.0,93.19703904
2025-10-07 18:45:00,120804.0,120997.4,120784.1,120892.1,179.68974157
2025-10-07 19:00:00,120892.1,121572.0,120860.4,121448.0,99.91203354
2025-10-07 19:15:00,121447.9,121592.0,121234.8,121280.1,62.81078809
2025-10-07 19:30:00,121280.0,121552.0,121274.0,121382.0,32.89614726
2025-10-07 19:45:00,121383.0,122016.8,121341.0,121639.0,146.22979514
2025-10-07 20:00:00,121640.0,122171.8,121640.0,122048.7,65.77014498
2025-10-07 20:15:00,122048.7,122196.0,121964.2,122192.8,25.21637213
2025-10-07 20:30:00,122192.7,122192.8,122029.6,122074.0,12.00534815
2025-10-07 20:45:00,122073.9,122200.0,121910.7,121949.2,28.35261562
2025-10-07 21:00:00,121949.3,122175.9,121765.9,121986.2,41.45441262
2025-10-07 21:15:00,121986.1,122292.0,121956.1,122244.0,27.58458298
2025-10-07 21:30:00,122244.1,122244.1,121821.6,122019.9,34.26074211
2025-10-07 21:45:00,122019.9,122019.9,121797.7,122009.9,15.82813233
2025-10-07 22:00:00,122010.0,122048.8,121799.2,122029.9,27.89650162
2025-10-07 22:15:00,122029.6,122176.8,121885.7,121920.8,23.3752282
2025-10-07 22:30:00,121920.8,122049.3,121834.4,121933.5,28.07381256
2025-10-07 22:45:00,121933.6,122010.4,121927.2,122010.4,7.96887158
2025-10-07 23:00:00,122010.4,122020.0,121776.9,121796.7,25.34027471
2025-10-07 23:15:00,121796.9,121853.2,121591.3,121652.0,43.17145961
2025-10-07 23:30:00,121652.0,121652.0,121370.5,121463.0,36.81757048
2025-10-07 23:45:00,121463.2,121520.8,121255.2,121344.9,50.94873287
2025-10-08 00:00:00,121344.9,121610.4,121344.8,121544.9,27.83177108
2025-10-08 00:15:00,121546.4,121800.0,121546.4,121589.1,31.29833791
2025-10-08 00:30:00,121589.0,121947.9,121280.8,121888.4,47.2014735
2025-10-08 00:45:00,121888.8,122081.9,121797.0,121908.0,106.59619874
2025-10-08 01:00:00,121908.0,122024.8,121674.0,121708.9,95.39681732
2025-10-08 01:15:00,121706.9,122047.8,121600.8,121831.1,47.29420397
2025-10-08 01:30:00,121831.1,121962.4,121741.6,121792.8,34.31158296
2025-10-08 01:45:00,121794.2,121956.0,121773.6,121956.0,20.14353775
2025-10-08 02:00:00,121956.1,121981.6,121824.0,121937.9,39.93421744
2025-10-08 02:15:00,121938.0,122242.3,121938.0,122192.8,54.00444124
2025-10-08 02:30:00,122192.9,122192.9,121873.8,121908.0,35.35375788
2025-10-08 02:45:00,121908.0,122093.6,121860.1,122042.5,32.90609118
2025-10-08 03:00:00,122042.5,122042.5,121722.5,121722.5,30.68266375
2025-10-08 03:15:00,121722.5,121811.9,121396.4,121450.5,82.41931561
2025-10-08 03:30:00,121450.4,121511.1,121303.1,121315.9,51.15272298
2025-10-08 03:45:00,121316.0,121431.2,121221.0,121372.4,24.12656466
2025-10-08 04:00:00,121373.6,121482.4,121076.0,121383.1,48.73317007
2025-10-08 04:15:00,121383.2,121598.1,121343.0,121475.9,38.77771816
2025-10-08 04:30:00,121475.9,121780.9,121475.9,121594.7,45.7299441
2025-10-08 04:45:00,121594.7,121916.8,121594.7,121899.4,25.09866149
2025-10-08 05:00:00,121899.5,121899.5,121649.0,121761.0,28.6849029
2025-10-08 05:15:00,121761.0,121770.0,121264.0,121384.1,52.10208468
2025-10-08 05:30:00,121384.1,121523.2,121289.0,121289.0,36.41501889
2025-10-08 05:45:00,121288.0,121379.0,121172.8,121378.9,31.07965552
2025-10-08 06:00:00,121379.0,121417.6,121072.1,121312.0,71.35448111
2025-10-08 06:15:00,121312.1,121507.6,121163.2,121410.5,69.64601467
2025-10-08 06:30:00,121410.5,121580.8,121396.0,121578.4,42.89321885
2025-10-08 06:45:00,121578.4,121859.2,121578.4,121788.0,59.4239139
2025-10-08 07:00:00,121788.0,121899.2,121621.6,121679.1,126.44478961
2025-10-08 07:15:00,121679.2,121705.6,121506.4,121564.1,87.69318163
2025-10-08 07:30:00,121564.1,121592.7,121313.8,121496.9,150.48867466
2025-10-08 07:45:00,121496.9,121619.2,121341.1,121611.1,102.34613212
2025-10-08 08:00:00,121611.0,121825.6,121540.3,121560.0,48.72932534
2025-10-08 08:15:00,121559.2,122018.5,121521.0,121911.9,98.81959213
2025-10-08 08:30:00,121912.0,122828.0,121912.0,122828.0,196.8576511
2025-10-08 08:45:00,122827.9,122862.4,122340.0,122389.0,53.44157796
2025-10-08 09:00:00,122389.0,122645.9,122389.0,122557.2,75.31238374
2025-10-08 09:15:00,122557.2,122625.6,122440.0,122535.0,45.02437599
2025-10-08 09:30:00,122535.0,122593.0,122390.0,122453.3,24.50384828
2025-10-08 09:45:00,122453.4,122528.9,122370.9,122528.9,18.70007664
2025-10-08 10:00:00,122529.0,122828.1,122488.0,122561.0,27.38509907
2025-10-08 10:15:00,122561.0,122713.7,122517.2,122600.5,28.02798625
2025-10-08 10:30:00,122600.5,123097.0,122570.9,122976.9,60.63923447
2025-10-08 10:45:00,122976.9,123018.0,122872.6,122938.1,31.07855966
2025-10-08 11:00:00,122940.0,123214.5,122816.7,123123.0,62.351228
2025-10-08 11:15:00,123123.1,123123.1,122840.5,123023.6,40.72761717
2025-10-08 11:30:00,123023.8,123063.7,122800.0,122802.7,54.58664804
2025-10-08 11:45:00,122802.7,122910.1,122737.8,122884.0,19.53774538
2025-10-08 12:00:00,122884.0,123061.9,122701.9,122980.8,48.66537681
2025-10-08 12:15:00,122980.8,123034.4,122644.0,122754.5,22.31354932
2025-10-08 12:30:00,122754.5,122754.5,122600.0,122662.4,33.85583031
2025-10-08 12:45:00,122662.5,122723.0,122542.8,122642.5,23.09749829
2025-10-08 13:00:00,122642.6,122784.8,122382.8,122661.3,46.84071359
2025-10-08 13:15:00,122661.3,122720.5,122492.5,122492.5,19.03137566
2025-10-08 13:30:00,122492.5,122691.0,121696.0,121886.0,125.33592756
2025-10-08 13:45:00,121886.0,122661.7,121666.6,122595.8,87.12012384
2025-10-08 14:00:00,122595.7,123351.6,122595.7,122821.6,146.69708862
2025-10-08 14:15:00,122821.6,123085.6,122425.1,122585.5,65.45553936
2025-10-08 14:30:00,122585.5,122840.3,122248.4,122479.7,53.05797811
2025-10-08 14:45:00,122478.3,122614.3,122106.4,122321.0,47.66779482
2025-10-08 15:00:00,122321.0,122632.2,122231.4,122496.3,82.48400827
2025-10-08 15:15:00,122496.4,122550.0,122200.1,122449.2,34.8694467
2025-10-08 15:30:00,122449.3,122456.2,122236.3,122360.7,28.37605511
2025-10-08 15:45:00,122360.6,122360.6,121963.6,122194.9,74.64810466
2025-10-08 16:00:00,122194.9,122720.5,122113.4,122720.5,45.86259821
2025-10-08 16:15:00,122720.5,122925.3,122606.0,122681.6,63.50660867
2025-10-08 16:30:00,122681.6,122741.6,122566.4,122715.3,39.58433626
2025-10-08 16:45:00,122715.2,123125.4,122708.3,123048.8,56.74133487
2025-10-08 17:00:00,123048.8,123679.7,122957.0,123672.9,182.30872318
2025-10-08 17:15:00,123672.9,123977.9,123500.0,123793.1,200.97708404
2025-10-08 17:30:00,123795.0,124038.7,123643.1,123776.0,67.2957625
2025-10-08 17:45:00,123776.0,124185.8,123693.0,124037.1,61.61255787
2025-10-08 18:00:00,124037.2,124200.0,123811.0,123857.3,55.44471713
2025-10-08 18:15:00,123857.3,123869.9,123544.8,123615.8,60.23321875
2025-10-08 18:30:00,123615.8,123786.7,123400.5,123567.9,58.00265118
2025-10-08 18:45:00,123567.9,123817.8,123446.4,123446.4,64.73923811
2025-10-08 19:00:00,123446.5,123524.0,123211.5,123252.5,76.90110447
2025-10-08 19:15:00,123252.6,123656.0,123156.0,123635.9,87.16535039
2025-10-08 19:30:00,123635.9,123749.9,123384.1,123432.1,66.89829519
2025-10-08 19:45:00,123432.0,123579.9,123396.0,123430.1,81.66474717
2025-10-08 20:00:00,123430.1,123511.6,123305.3,123484.0,30.14545444
2025-10-08 20:15:00,123483.7,123719.9,123480.1,123558.2,39.20096957
2025-10-08 20:30:00,123556.0,123563.9,123327.5,123352.1,24.07194665
2025-10-08 20:45:00,123352.1,123384.0,122808.0,122855.9,67.51480972
2025-10-08 21:00:00,122855.9,123160.7,122808.1,123083.9,33.67047529
2025-10-08 21:15:00,123083.9,123302.9,123083.9,123272.0,16.50188691
2025-10-08 21:30:00,123272.0,123331.9,123257.4,123326.3,6.78972957
2025-10-08 21:45:00,123326.2,123326.2,123169.7,123273.3,9.74372788
2025-10-08 22:00:00,123273.4,123420.2,123264.8,123358.5,18.14341257
2025-10-08 22:15:00,123358.4,123412.0,123276.7,123297.9,5.94500953
2025-10-08 22:30:00,123297.9,123368.0,123297.9,123321.0,4.35519036
2025-10-08 22:45:00,123321.1,123342.0,123202.9,123202.9,8.10782984
2025-10-08 23:00:00,123202.9,123206.0,123047.8,123143.1,17.93456641
2025-10-08 23:15:00,123143.1,123489.7,123143.0,123481.6,19.76641526
2025-10-08 23:30:00,123481.6,123534.0,123341.9,123358.5,15.54279333
2025-10-08 23:45:00,123355.6,123374.0,123296.7,123304.1,17.55110848
2025-10-09 00:00:00,123304.1,123349.0,123025.3,123117.0,21.96704719
2025-10-09 00:15:00,123116.9,123267.0,123051.3,123066.0,15.29758654
2025-10-09 00:30:00,123067.3,123116.9,122865.9,122969.0,28.88163835
2025-10-09 00:45:00,122969.0,123115.3,122844.2,122844.2,32.25841213
2025-10-09 01:00:00,122843.4,122865.1,122582.3,122622.9,45.9485042
2025-10-09 01:15:00,122622.5,122765.2,122515.0,122532.9,29.46606874
2025-10-09 01:30:00,122532.9,122532.9,122334.5,122334.6,37.86603007
2025-10-09 01:45:00,122334.6,122574.4,122334.6,122549.4,18.90191305
2025-10-09 02:00:00,122549.3,122553.4,122060.2,122269.0,56.39459447
2025-10-09 02:15:00,122268.7,122331.3,121959.9,122006.9,63.69980928
2025-10-09 02:30:00,122006.9,122153.9,121600.0,121692.5,86.33487132
2025-10-09 02:45:00,121693.5,121817.9,121473.1,121617.1,67.08380774
2025-10-09 03:00:00,121617.0,121975.5,121602.0,121820.0,52.84458112
2025-10-09 03:15:00,121820.0,122123.9,121819.9,121974.7,35.21528596
2025-10-09 03:30:00,121974.7,122074.5,121896.9,121917.9,23.64647539
2025-10-09 03:45:00,121917.9,122049.9,121902.0,122035.9,10.85869296
2025-10-09 04:00:00,122036.0,122100.0,121887.1,121911.1,34.12093397
2025-10-09 04:15:00,121911.1,122270.3,121911.1,122243.6,24.01324008
2025-10-09 04:30:00,122243.6,122243.6,122012.9,122031.5,21.29251329
2025-10-09 04:45:00,122031.6,122183.8,122024.6,122148.0,23.79225266
2025-10-09 05:00:00,122147.9,122208.3,121913.6,121913.7,29.91737495
2025-10-09 05:15:00,121913.6,122053.0,121875.0,122006.1,9.88409565
2025-10-09 05:30:00,122006.1,122144.6,121826.2,121952.0,66.8612821
2025-10-09 05:45:00,121952.0,122131.1,121901.9,122112.1,17.37683216
2025-10-09 06:00:00,122112.1,122118.4,121913.6,121951.9,19.61030636
2025-10-09 06:15:00,121952.0,122134.4,121881.6,122081.5,21.27836975
2025-10-09 06:30:00,122083.2,122184.9,122032.7,122108.8,17.96595261
2025-10-09 06:45:00,122108.7,122168.3,121882.2,121955.2,26.56848516
2025-10-09 07:00:00,121955.3,122064.0,121936.0,121970.2,28.01373997
2025-10-09 07:15:00,121970.2,122050.0,121808.0,121875.1,28.42388885
2025-10-09 07:30:00,121875.1,121887.6,121718.5,121728.9,81.30539058
2025-10-09 07:45:00,121728.9,121993.6,121718.7,121900.8,44.84926958
2025-10-09 08:00:00,121900.7,121955.6,121683.2,121723.9,43.43943319
2025-10-09 08:15:00,121723.9,121723.9,121194.8,121194.8,123.44920025
2025-10-09 08:30:00,121194.8,121612.8,121168.0,121337.7,75.66351465
2025-10-09 08:45:00,121337.7,121518.6,121144.1,121264.0,60.20860733
2025-10-09 09:00:00,121264.0,121670.3,121264.0,121600.0,47.17274488
2025-10-09 09:15:00,121600.0,121749.9,121526.4,121700.1,33.20071797
2025-10-09 09:30:00,121699.3,121827.2,121658.7,121680.0,43.41461145
2025-10-09 09:45:00,121680.0,121849.6,121612.8,121814.5,46.96180494
2025-10-09 10:00:00,121814.5,121900.0,121756.8,121868.7,16.46218803
2025-10-09 10:15:00,121868.7,121881.6,121648.7,121737.7,58.18194676
2025-10-09 10:30:00,121737.7,122337.3,121737.7,122223.9,58.28523578
2025-10-09 10:45:00,122224.0,122339.2,122085.4,122172.4,60.59702077
2025-10-09 11:00:00,122172.3,122365.4,122169.7,122236.8,37.31220448
2025-10-09 11:15:00,122236.7,122773.8,122236.7,122678.5,74.36884628
2025-10-09 11:30:00,122678.4,122844.8,122589.6,122836.8,58.37662717
2025-10-09 11:45:00,122836.7,122836.7,122701.6,122730.3,19.94651194
2025-10-09 12:00:00,122730.4,123151.9,122717.6,123019.7,78.2238843
2025-10-09 12:15:00,123019.7,123155.3,122980.5,123016.3,52.84285228
2025-10-09 12:30:00,123016.4,123793.6,122939.2,123546.7,145.9856235
2025-10-09 12:45:00,123546.7,123649.8,123326.7,123553.3,107.44366245
2025-10-09 13:00:00,123553.4,123649.8,123173.1,123239.5,56.35131541
2025-10-09 13:15:00,123239.4,123500.0,123204.4,123468.5,50.72600113
2025-10-09 13:30:00,123465.7,123465.7,122580.3,122754.7,172.25890345
2025-10-09 13:45:00,122758.4,123072.9,122239.7,122409.1,161.84771596
2025-10-09 14:00:00,122409.9,122598.9,121780.3,122450.0,271.64221687
2025-10-09 14:15:00,122450.1,122535.1,121555.9,121694.6,164.46962036
2025-10-09 14:30:00,121694.7,121825.0,121259.1,121283.6,222.50091151
2025-10-09 14:45:00,121284.6,121494.4,120764.4,121330.0,296.62003896
2025-10-09 15:00:00,121330.1,121734.4,121304.2,121339.9,107.23203668
2025-10-09 15:15:00,121339.9,121412.0,121010.1,121041.4,75.81415721
2025-10-09 15:30:00,121041.3,121052.0,120769.0,120797.5,163.51065681
2025-10-09 15:45:00,120797.6,121288.1,120687.4,121161.3,75.17291206
2025-10-09 16:00:00,121161.3,121407.9,121141.0,121240.4,49.25970987
2025-10-09 16:15:00,121240.3,121492.6,121035.4,121262.1,100.69236542
2025-10-09 16:30:00,121262.1,121306.3,120600.0,120808.5,125.67092597
2025-10-09 16:45:00,120808.5,120877.1,119693.0,119825.0,338.50505193
2025-10-09 17:00:00,119824.9,120361.6,119651.4,120260.8,124.41925793
2025-10-09 17:15:00,120260.8,120528.1,120136.1,120266.7,55.74332973
2025-10-09 17:30:00,120266.6,120616.1,120251.3,120481.6,49.27831552
2025-10-09 17:45:00,120481.6,121043.9,120419.3,120970.8,103.97194687
2025-10-09 18:00:00,120970.9,121115.8,120683.3,120769.6,84.2702905
2025-10-09 18:15:00,120769.7,120928.0,120567.1,120692.7,64.51091839
2025-10-09 18:30:00,120692.8,120707.6,120400.1,120603.7,30.09805705
2025-10-09 18:45:00,120603.7,120733.9,120513.0,120661.8,18.36229492
2025-10-09 19:00:00,120660.6,120968.8,120660.5,120951.9,32.09662683
2025-10-09 19:15:00,120952.0,121124.3,120841.6,121119.9,25.41527301
2025-10-09 19:30:00,121120.0,121123.2,120817.5,120855.1,23.26280347
2025-10-09 19:45:00,120855.9,121067.2,120851.3,120961.0,16.06438216
2025-10-09 20:00:00,120961.6,121157.9,120867.0,120867.1,23.8267836
2025-10-09 20:15:00,120867.0,120987.7,120855.7,120889.0,14.71548333
2025-10-09 20:30:00,120889.0,121019.2,120889.0,121019.2,11.62578064
2025-10-09 20:45:00,121019.5,121206.0,120924.7,121115.3,43.48911192
2025-10-09 21:00:00,121115.3,121405.0,121074.6,121383.9,37.64381383
2025-10-09 21:15:00,121384.0,121490.9,121316.9,121340.2,15.35449628
2025-10-09 21:30:00,121337.5,121517.9,121248.2,121451.7,24.37907978
2025-10-09 21:45:00,121451.7,121495.7,121325.2,121463.0,19.98950644
2025-10-09 22:00:00,121464.0,121537.0,121398.4,121483.9,17.16415074
2025-10-09 22:15:00,121483.9,121600.0,121458.1,121548.3,33.72772419
2025-10-09 22:30:00,121548.3,121706.8,121477.4,121671.4,25.44912831
2025-10-09 22:45:00,121671.4,121776.3,121653.0,121684.9,24.56466293
2025-10-09 23:00:00,121684.9,121691.0,121438.5,121471.0,39.86139107
2025-10-09 23:15:00,121470.9,121551.9,121341.2,121519.9,33.22149816
2025-10-09 23:30:00,121520.0,121547.0,121432.0,121542.0,17.40685673
2025-10-09 23:45:00,121542.1,121789.3,121504.2,121656.4,64.5964338
2025-10-10 00:00:00,121656.5,121757.4,121599.0,121655.8,23.5216634
